"ID","AppStore","PriceSensitive","WhyDownload","Gender","Age","Nationality","Education","YearsEdu","Occupation","Currency","HH.Income"
"8380","Samsung","Yes",NA,"Male","23","Brazillian","6","20","Student","BRL","3"
"8381","iOS",NA,"FIFFA","Male","43","Brazillian","2","20","Prsn Care & Svcs","BRL","3"
"8382","iOS","Yes","<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Male","33","Chinese","5","16","Mgmt","CNY","10"
"8383","iOS","Yes","Pages by Apple","Male","42","Canadian","3","18","Production","CAD","4"
"8384","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8385","Android",NA,"Angry birds","Male","40","French","4","13","Other","EUR","4"
"8386","Android",NA,"<U+5929><U+5929>","Male","35","Chinese","5","18","Constrn & Ext","CNY","8"
"8387","Android",NA,"<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Female","30","Chinese","5","17","Mgmt","CNY","8"
"8388","iOS",NA,"<U+5927><U+667A><U+6167>","Female","30","Chinese","5","16","Mgmt","CNY","10"
"8389","Android",NA,NA,"Female","18","SouthKorean","2","12","Student","KRW","Prefer not to say"
"8390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8391","iOS","Yes",NA,"Female","48","Brazillian","3","20","Edu, Trng & Lib","BRL","Prefer not to say"
"8392","Android","Yes",NA,"Female","42","Canadian","4","15","Sales","CAD","6"
"8393","Windows","Yes",NA,"Female","49","Canadian","2","13","Off & Admin Sup","CAD","4"
"8394","Android",NA,NA,"Male","27","Brazillian","3","21","Healthcare Pract & Tech","BRL","1"
"8395","Nokia","Yes","<U+591A><U+591A><U+5B66><U+82F1><U+8BED>","Female","37","Chinese","5","18","AFF","CNY","9"
"8396","Nokia",NA,NA,"Male","33","Mexican","5","21","Legal","MXN","Prefer not to say"
"8397","Samsung",NA,NA,"Male","48","Brazillian","5","27","Mgmt","BRL","1"
"8398","iOS",NA,"<U+5BFC><U+822A>","Male","30","Chinese","3","13","Mgmt","CNY","8"
"8399","iOS",NA,"<U+5730><U+56FE><U+5E94><U+7528>","Female","28","Chinese","5","23","Off & Admin Sup","CNY","10"
"8400","iOS","Yes","Tunein Radio","Female","40","British","4","15","Mgmt","CAD","8"
"8401","Android",NA,"The SIms 3 Ambitions","Female","16","Australian","1","12","Student","AUD","Prefer not to say"
"8402","iOS","Yes","Angry Birds","Female","31","American","2","15","Mgmt","USD","4"
"8403","Android",NA,NA,"Female","16","Australian","2","7","Student","AUD","Prefer not to say"
"8404","Android",NA,NA,"Male","21","Brazillian","5","10","AFF","BRL","1"
"8405","iOS",NA,"office<U+5957><U+4EF6>","Male","26","Chinese","7","21","Arch & Eng","CNY","9"
"8406","Android","Yes",NA,"Female","44","Canadian","2","13","Off & Admin Sup","CAD","6"
"8407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8408","iOS",NA,NA,"Female","52","American","5","16","Biz & Fin Ops","USD","5"
"8409","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8410","Nokia","Yes","exel e power point","Male","35","Brazillian","3","20","Mgmt","BRL","7"
"8411","Android",NA,"<U+6742><U+5FD7><U+8BA2><U+9605>","Male","30","Chinese","5","17","Constrn & Ext","CNY","7"
"8412","Android",NA,NA,"Female","18","SouthKorean","2","14","Student","KRW","Prefer not to say"
"8413","Nokia",NA,"sansuungaple","Female","45","Brazillian","3","18","Mgmt","BRL","1"
"8414","Nokia",NA,"root","Female","40","Brazillian","2","12","Healthcare Pract & Tech","BRL","2"
"8415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8416","iOS","Yes","angry bird","Male","33","Chinese","5","18","Inst, Maint & Repair","CNY","11"
"8417","iOS",NA,"Math Bingo","Female","32","American","5","19","Mgmt","USD","4"
"8418","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8419","iOS",NA,"<U+5927><U+667A><U+6167>","Male","36","Chinese","5","22","Healthcare Pract & Tech","CNY","9"
"8420","iOS","Yes",NA,"Female","33","Canadian","3","15","Healthcare Sup","CAD","4"
"8421","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8422","Android",NA,"crazy remote pro","Male","17","SouthKorean","2","12","Student","KRW","1"
"8423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8424","Windows","Yes",NA,"Male","49","Brazillian","2","10","Healthcare Pract & Tech","BRL","7"
"8425","iOS","Yes","SleepUp","Female","27","Chinese","5","17","Off & Admin Sup","CNY","11"
"8426","iOS",NA,"Evernote","Male","27","Chinese","6","22","Mgmt","CNY","11"
"8427","iOS",NA,NA,"Male","36","Brazillian","2","11","Healthcare Pract & Tech","BRL","5"
"8428","Windows",NA,"<U+690D><U+7269><U+5927><U+6218><U+50F5><U+5C38>","Male","25","Chinese","3","8","Mgmt","CNY","3"
"8429","Android","Yes","<U+BB38><U+BA85><U+C5D0><U+BCFC><U+B8E8><U+C158>","Male","17","SouthKorean","2","13","Student","KRW","1"
"8430","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8431","Samsung","Yes","<U+8C37><U+6B4C><U+5730><U+56FE>","Male","29","Chinese","5","18","Edu, Trng & Lib","CNY","10"
"8432","Android","Yes",NA,"Female","17","Brazillian","2","12","Student","BRL","2"
"8433","Android",NA,"-","Male","23","Brazillian","3","18","Student","BRL","Prefer not to say"
"8434","iOS",NA,"<U+5BFC><U+822A>","Male","36","Chinese","5","16","Mgmt","CNY","9"
"8435","iOS",NA,"<U+540C><U+82B1><U+987A>","Female","30","Chinese","5","22","Edu, Trng & Lib","CNY","9"
"8436","iOS","Yes",NA,"Female","27","Chinese","3","20","Arts, Entmt & Sports","CNY","9"
"8437","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8438","Nokia",NA,"DOCUMENTOS","Female","52","Brazillian","2","12","Biz & Fin Ops","BRL","4"
"8439","Android",NA,"<U+4F18><U+9177><U+89C6><U+9891>","Male","35","Chinese","5","17","Biz & Fin Ops","CNY","10"
"8440","Nokia",NA,"<U+5927><U+667A><U+6167>","Male","44","Chinese","3","26","Constrn & Ext","CNY","11"
"8441","Android",NA,"<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Male","28","Chinese","5","23","Mgmt","CNY","10"
"8442","Samsung","Yes","<U+041D><U+0415> <U+041F><U+041E><U+041C><U+041D><U+042E>","Male","46","Russian","3","21","Sales","RUB","8"
"8443","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8444","Android",NA,NA,"Male","18","SouthKorean","2","12","Student","KRW","1"
"8445","Android",NA,NA,"Male","25","Chinese","5","20","Biz & Fin Ops","CNY","6"
"8446","Android","Yes",NA,"Male","35","Canadian","5","16","Biz & Fin Ops","CAD","6"
"8447","Nokia",NA,NA,"Female","27","Australian","3","17","Student","AUD","Prefer not to say"
"8448","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8449","Android",NA,NA,"Female","17","SouthKorean","2","13","Student","KRW","Prefer not to say"
"8450","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8451","Android","Yes",NA,"Female","64","Australian","5","42","Prsn Care & Svcs","AUD","3"
"8452","Android",NA,"whatsapp","Female","37","Indian","3","15","Biz & Fin Ops","CAD","3"
"8453","Windows",NA,NA,"Male","44","Brazillian","5","15","Constrn & Ext","BRL","1"
"8454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8455","Samsung","Yes","<U+8C37><U+6B4C><U+5730><U+56FE>","Male","29","Chinese","5","17","Edu, Trng & Lib","CNY","10"
"8456","iOS","Yes","<U+6355><U+9C7C><U+8FBE><U+4EBA>","Male","29","Chinese","5","19","Mgmt","CNY","10"
"8457","Windows","Yes","JJR","Female","42","Canadian","6","23","Edu, Trng & Lib","CAD","8"
"8458","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8459","Samsung","Yes","<U+5BFC><U+822A><U+7A0B><U+5E8F>","Male","37","Chinese","5","19","Transport","CNY","10"
"8460","Samsung","Yes",NA,"Female","28","Chinese","7","23","Student","CNY","1"
"8461","iOS","Yes",NA,"Male","36","Chinese","6","19","Comp & Math","CNY","7"
"8462","iOS","Yes","Tom tom Brasil","Male","33","Brazillian","3","17","Comp & Math","BRL","9"
"8463","iOS",NA,"<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Female","32","Chinese","5","17","Mgmt","CNY","9"
"8464","Android",NA,NA,"Male","55","American","2","0","AFF","CAD","6"
"8465","Android","Yes","<U+9A7E><U+8F66><U+96F7><U+8FBE><U+4FA6><U+6D4B><U+5176>","Female","30","Chinese","5","19","Mgmt","CNY","11"
"8466","Android",NA,"Windows 8","Male","36","Chinese","5","20","Constrn & Ext","CNY","11"
"8467","iOS",NA,"<U+6355><U+9C7C><U+8FBE><U+4EBA>","Male","29","Chinese","5","16","Mgmt","CNY","10"
"8468","iOS",NA,"<U+5730><U+56FE>","Male","34","Chinese","5","18","Biz & Fin Ops","CNY","10"
"8469","Samsung","Yes",NA,"Female","34","Chinese","5","18","Off & Admin Sup","CNY","Prefer not to say"
"8470","Android",NA,"<U+6B66><U+4FA0>","Male","26","Chinese","5","18","Comp & Math","CNY","10"
"8471","Nokia",NA,NA,"Male","19","Brazillian","2","16","Life, Phys & Soc Sci","BRL","1"
"8472","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8473","Android","Yes",NA,"Female","15","Brazillian","2","15","Student","BRL","11"
"8474","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8475","Android","Yes",NA,"Female","31","Chinese","5","17","Sales","CNY","7"
"8476","Android","Yes","<U+8C37><U+6B4C><U+5BFC><U+822A>","Male","30","Chinese","5","20","Mgmt","CNY","9"
"8477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8478","iOS",NA,"<U+6781><U+54C1><U+98DE><U+8F66>","Male","30","Chinese","5","17","Mgmt","CNY","10"
"8479","iOS",NA,"<U+53D8><U+8272><U+9F99><U+7684><U+4E16><U+754C>","Female","34","Chinese","5","18","Production","CNY","10"
"8480","Android",NA,"<U+51EF><U+7ACB><U+5FB7><U+5BFC><U+822A>","Male","25","Chinese","5","15","Transport","CNY","8"
"8481","Android","Yes","<U+86D9><U+86D9><U+6597><U+5730><U+4E3B>","Female","27","Chinese","2","9","Sales","CNY","4"
"8482","Samsung",NA,"<U+4E09><U+56FD><U+5854><U+9632>","Male","28","Chinese","5","24","Arch & Eng","CNY","9"
"8483","iOS","Yes","<U+6D82><U+9E26><U+8DF3><U+8DC3>","Female","31","Chinese","5","16","Prsn Care & Svcs","CNY","8"
"8484","Android",NA,NA,"Female","17","SouthKorean","2","12","Student","KRW","2"
"8485","iOS",NA,"GPRS<U+5BFC><U+822A>","Female","26","Chinese","5","17","Constrn & Ext","CNY","10"
"8486","Samsung","Yes","<U+53D1><U+6761><U+9A91><U+58EB>","Female","32","Chinese","6","18","Mgmt","CNY","9"
"8487","iOS","Yes","sims","Female","22","Canadian","5","18","Sales","CAD","5"
"8488","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8489","Not sure",NA,"I don't use apps","Female","41","Canadian","4","16","Off & Admin Sup","CAD","3"
"8490","Android",NA,"AVG","Male","27","Chinese","6","20","Arch & Eng","CNY","9"
"8491","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8492","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8493","Android",NA,NA,"Male","29","Chinese","5","18","Comp & Math","CNY","4"
"8494","Samsung",NA,NA,"Female","29","Chinese","3","17","Mgmt","CNY","5"
"8495","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8496","Samsung",NA,NA,"Female","18","SouthKorean","2","18","Student","KRW","Prefer not to say"
"8497","Do not use apps",NA,"Nothing","Male","69","Australian","2","7","Transport","AUD","2"
"8498","iOS",NA,"<U+624B><U+673A><U+62A5>","Female","27","Chinese","6","20","Healthcare Pract & Tech","CNY","9"
"8499","iOS","Yes","<U+56FE><U+4E66><U+670D><U+52A1>","Male","28","Chinese","5","17","Arch & Eng","CNY","9"
"8500","Android","Yes","<U+4E91><U+4E2D><U+4E66><U+57CE>","Male","27","Chinese","6","19","Comp & Math","CNY","10"
"8501","Samsung","Yes","iReader","Female","28","Chinese","5","19","Arch & Eng","CNY","8"
"8502","Nokia","Yes",NA,"Male","17","Other","2","12","Student","Other","2"
"8503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8504","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8505","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8506","Android","Yes",NA,"Female","42","Canadian","4","15","Sales","CAD","6"
"8507","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8508","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8509","Android",NA,NA,"Female","17","SouthKorean","2","14","Student","KRW","Prefer not to say"
"8510","Do not use apps",NA,"NONE","Female","72","American","5","23","Off & Admin Sup","USD","6"
"8511","iOS",NA,"uglymeter","Female","28","Chinese","6","20","Mgmt","CNY","11"
"8512","Samsung",NA,"<U+9AD8><U+5FB7>","Male","29","Chinese","6","20","Biz & Fin Ops","CNY","11"
"8513","Android",NA,"<U+6253><U+8C46><U+8C46>","Female","32","Chinese","5","23","Biz & Fin Ops","CNY","9"
"8514","Samsung",NA,NA,"Male","38","Brazillian","1","8","Sales","BRL","3"
"8515","Android",NA,"<U+6363><U+86CB><U+732A>","Male","26","Chinese","5","17","Sales","CNY","1"
"8516","Samsung",NA,"QQ","Female","16","Chinese","2","12","Student","CNY","Prefer not to say"
"8517","Windows","Yes","ESPN ScoreCenter","Male","21","Brazillian","5","17","Arts, Entmt & Sports","USD","2"
"8518","iOS","Yes",NA,"Male","18","Brazillian","5","14","Student","BRL","2"
"8519","Blackberry",NA,"Remember the Milk","Female","42","Canadian","5","20","Off & Admin Sup","CAD","8"
"8520","iOS","Yes","Scene it horror movie","Female","32","Canadian","2","16","Off & Admin Sup","CAD","4"
"8521","iOS",NA,"running","Female","28","Chinese","6","20","Mgmt","CNY","11"
"8522","Android","Yes","nunca paguei por aplicativos","Male","24","Indian","3","18","Arts, Entmt & Sports","BRL","6"
"8523","Not sure",NA,NA,"Female","45","Russian","3","20","Edu, Trng & Lib","RUB","5"
"8524","Android","Yes","<U+5FCD><U+8005><U+795E><U+9F9F>","Male","28","Chinese","5","23","Healthcare Pract & Tech","CNY","6"
"8525","Android",NA,"GRE tutor","Female","40","American","7","23","Healthcare Pract & Tech","USD","9"
"8526","Android",NA,"WeatherPro","Female","31","Chinese","5","19","Mgmt","CNY","10"
"8527","Android","Yes",NA,"Female","37","American","5","16","Edu, Trng & Lib","USD","7"
"8528","iOS",NA,"<U+4E00><U+7AD9><U+5230><U+5E95>","Female","32","Chinese","6","22","Constrn & Ext","CNY","11"
"8529","Samsung",NA,NA,"Female","40","Brazillian","3","20","Arts, Entmt & Sports","BRL","9"
"8530","Android",NA,"nunca paguei por aplicativos","Male","24","Indian","3","18","Arts, Entmt & Sports","BRL","6"
"8531","Android",NA,NA,"Female","32","Chinese","6","22","Arch & Eng","CNY","10"
"8532","iOS",NA,"Instapaper","Male","29","Chinese","5","19","Comp & Math","CNY","9"
"8533","iOS","Yes","<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Male","24","Chinese","5","18","Comp & Math","CNY","9"
"8534","Android",NA,NA,"Male","17","SouthKorean","2","18","Student","KRW","1"
"8535","Android","Yes",NA,"Male","17","SouthKorean","2","12","Student","KRW","2"
"8536","Android",NA,NA,"Female","17","SouthKorean","2","13","Student","KRW","7"
"8537","Nokia",NA,"diamond rush","Female","13","Australian","2","9","Student","AUD","Prefer not to say"
"8538","iOS",NA,"<U+6781><U+54C1><U+98DE><U+8F66>","Male","28","Chinese","5","16","Constrn & Ext","CNY","9"
"8539","Samsung",NA,"WeatherPro","Female","31","Chinese","5","17","Mgmt","CNY","10"
"8540","Android","Yes","<U+745E><U+4E3D><U+65F6><U+5C1A>","Male","27","Chinese","5","20","Mgmt","CNY","8"
"8541","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8542","iOS",NA,"<U+5B64><U+5C9B><U+6C42><U+751F>","Female","36","Chinese","5","19","Food Prep & Srv","CNY","9"
"8543","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8544","Samsung",NA,"google voice","Male","25","Brazillian","2","14","Transport","BRL","1"
"8545","Nokia","Yes",NA,"Male","23","Other","2","11","Constrn & Ext","Other","2"
"8546","iOS","Yes","navigation","Male","25","Indian","6","18","Comp & Math","AUD","5"
"8547","iOS",NA,"<U+6D82><U+9E26><U+8DF3><U+8DC3>","Female","37","Chinese","5","17","Arch & Eng","CNY","11"
"8548","iOS","Yes","Theme Park","Female","33","American","7","27","Edu, Trng & Lib","USD","7"
"8549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8550","Android",NA,"splash id","Male","45","Canadian","2","15","AFF","CAD","3"
"8551","Android",NA,"<U+6C34><U+679C><U+5FCD><U+8005>","Female","28","Chinese","5","17","Production","CNY","10"
"8552","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8553","Nokia",NA,"Age of Empires","Male","21","Brazillian","5","16","Comp & Math","BRL","Prefer not to say"
"8554","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8555","Samsung","Yes",NA,"Female","17","SouthKorean","2","13","Student","KRW","1"
"8556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8557","Android",NA,"<U+6E38><U+620F>","Male","25","Chinese","5","18","Arch & Eng","CNY","8"
"8558","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8559","iOS",NA,"<U+9AD8><U+5FB7><U+5BFC><U+822A>","Male","28","Chinese","5","16","Mgmt","CNY","10"
"8560","Android",NA,"QQ","Female","24","Chinese","5","16","Food Prep & Srv","CNY","9"
"8561","iOS","Yes","<U+6E38><U+620F><U+738B>","Male","28","Chinese","3","16","Constrn & Ext","CNY","11"
"8562","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8563","iOS",NA,"Instapaper","Female","37","Chinese","6","18","Mgmt","CNY","11"
"8564","Samsung","Yes","android","Female","32","Brazillian","2","10","AFF","BRL","1"
"8565","Blackberry",NA,"<U+540C><U+82B1><U+987A>","Female","26","Chinese","7","26","Student","CNY","11"
"8566","Android","Yes",NA,"Female","17","SouthKorean","2","13","Student","KRW","Prefer not to say"
"8567","Android",NA,"<U+4ED8><U+8D39><U+901A>","Female","28","Chinese","6","16","Production","CNY","9"
"8568","Nokia","Yes","BrMonitor","Male","28","Brazillian","3","18","Military","BRL","9"
"8569","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8570","iOS","Yes","angry birds","Female","46","Canadian","2","13","Production","CAD","5"
"8571","Android",NA,NA,"Female","18","SouthKorean","2","14","Student","KRW","Prefer not to say"
"8572","Blackberry",NA,"<U+540C><U+82B1><U+987A>","Female","42","Chinese","7","28","Student","CNY","11"
"8573","Samsung","Yes","<U+5FAE><U+4FE1>","Male","29","Chinese","5","19","Arch & Eng","CNY","6"
"8574","Android",NA,"<U+9CC4><U+9C7C><U+6D17><U+6FA1>","Male","26","Chinese","5","18","Prsn Care & Svcs","CNY","9"
"8575","Samsung",NA,"<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Female","38","Chinese","6","23","Biz & Fin Ops","CNY","11"
"8576","Android","Yes","<U+6124><U+6012><U+7684><U+5C0F><U+9E1F>","Male","36","Chinese","5","19","Constrn & Ext","CNY","9"
"8577","iOS",NA,"<U+9B54><U+517D>","Male","39","Chinese","5","19","Constrn & Ext","CNY","10"
"8578","Nokia",NA,"<U+6E38><U+620F>","Male","28","Chinese","3","16","Food Prep & Srv","CNY","5"
"8579","Android","Yes","Neutron Player","Male","35","Russian","2","17","Production","RUB","4"
"8580","Blackberry",NA,"<U+5BFC><U+822A><U+7CFB><U+7EDF>","Female","36","Chinese","6","25","Constrn & Ext","CNY","10"
"8581","Samsung","Yes","<U+043D><U+0435> <U+043F><U+043E><U+043C><U+043D><U+044E>","Female","28","Russian","3","21","Food Prep & Srv","RUB","1"
"8582","Nokia",NA,NA,"Male","26","Chinese","3","18","Prsn Care & Svcs","CNY","2"
"8583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8584","Android","Yes",NA,"Male","52","American","3","14","Protective Svcs","USD","5"
"8585","iOS","Yes","jeux de cartes","Male","63","Canadian","3","17","Healthcare Pract & Tech","CAD","6"
"8586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8587","Nokia","Yes","Niko","Male","32","Brazillian","7","19","Biz & Fin Ops","BRL","9"
"8588","iOS","Yes","Angry Birds","Male","22","Brazillian","5","14","Healthcare Pract & Tech","BRL","9"
"8589","iOS",NA,"<U+5404><U+7C7B><U+70ED><U+95E8><U+6E38><U+620F>","Male","34","Chinese","5","18","Mgmt","CNY","10"
"8590","Android",NA,NA,"Female","17","SouthKorean","2","80","Student","KRW","Prefer not to say"
"8591","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8592","Android",NA,NA,"Female","44","SouthKorean","2","11","Production","KRW","8"
"8593","Android",NA,"<U+4E0D><U+8BB0><U+5F97>","Female","30","Chinese","5","18","Biz & Fin Ops","CNY","7"
"8594","Android","Yes",NA,"Male","30","Brazillian","2","13","Sales","BRL","3"
"8595","Nokia","Yes","Não tem nome específico","Male","48","Brazillian","2","15","Student","BRL","1"
"8596","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8597","Samsung",NA,"<U+624B><U+673A><U+5927><U+822A><U+6D77>","Male","32","Chinese","5","18","Production","CNY","9"
"8598","Samsung","Yes","<U+043D><U+0435> <U+043F><U+043E><U+043C><U+043D><U+044E>","Female","43","Russian","3","18","Arts, Entmt & Sports","RUB","1"
"8599","Samsung",NA,NA,"Male","50","Brazillian","2","15","Sales","BRL","2"
"8600","Samsung",NA,"<U+C0AC><U+C804>","Female","17","SouthKorean","3","13","Student","KRW","1"
"8601","Android",NA,NA,"Female","17","SouthKorean","2","11","Student","KRW","Prefer not to say"
"8602","Android","Yes","Angry Birds Rio","Male","24","Brazillian","3","17","Biz & Fin Ops","BRL","4"
"8603","Samsung",NA,"QQ<U+9605><U+8BFB>","Male","36","Chinese","5","16","Arch & Eng","CNY","8"
"8604","Android",NA,NA,"Female","18","SouthKorean","2","12","Student","KRW","1"
"8605","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8606","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8607","Samsung",NA,"<U+540C><U+82B1><U+987A>","Male","32","Chinese","6","19","Mgmt","CNY","9"
"8608","iOS",NA,NA,"Female","21","American","2","15","Student","USD","Prefer not to say"
"8609","Samsung","Yes","<U+0430><U+043D><U+0442><U+0438><U+0432><U+0438><U+0440><U+0443><U+0441>","Male","45","Russian","3","23","Sales","RUB","8"
"8610","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8611","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8612","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8613","Samsung","Yes","<U+6E38><U+620F>","Male","36","Chinese","5","16","Arch & Eng","CNY","8"
"8614","Android","Yes","<U+51EF><U+7ACB><U+5FB7><U+5BFC><U+822A>","Female","33","Chinese","5","24","Mgmt","CNY","8"
"8615","iOS","Yes","<U+9AD8><U+5FB7><U+5BFC><U+822A>","Female","35","Chinese","3","25","Biz & Fin Ops","CNY","11"
"8616","iOS",NA,NA,"Female","35","Chinese","3","17","Cmty & Soc Svcs","CNY","5"
"8617","Android","Yes",NA,"Female","17","SouthKorean","2","8","Student","KRW","5"
"8618","Samsung",NA,"<U+5730><U+56FE>","Male","35","Chinese","5","18","Arch & Eng","CNY","4"
"8619","Other","Yes",NA,"Male","17","SouthKorean","2","13","Student","KRW","1"
"8620","Android",NA,NA,"Female","20","Australian","2","13","Student","AUD","Prefer not to say"
"8621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8622","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8623","iOS",NA,"<U+8718><U+86DB><U+4FA0>","Male","42","Chinese","5","17","Off & Admin Sup","CNY","10"
"8624","Android",NA,"<U+6E38><U+620F>","Male","32","Chinese","5","12","Sales","CNY","11"
"8625","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8626","Android",NA,"<U+5BFC><U+822A>","Male","39","Chinese","5","16","Healthcare Pract & Tech","CNY","10"
"8627","Nokia","Yes","MEDIDOR DE TIEMPO PARA LLAMADAS","Male","28","Mexican","4","15","Sales","MXN","3"
"8628","Blackberry","Yes","<U+50F5><U+5C38><U+4E4B><U+6797>","Female","23","Chinese","5","15","Mgmt","CNY","11"
"8629","iOS","Yes",NA,"Female","31","Canadian","2","14","Sales","CAD","5"
"8630","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8631","iOS","Yes",NA,"Female","18","SouthKorean","2","14","Student","KRW","4"
"8632","Android",NA,NA,"Female","27","Chinese","3","15","Cmty & Soc Svcs","CNY","3"
"8633","iOS","Yes","not sure","Male","36","Canadian","7","20","Healthcare Pract & Tech","CAD","8"
"8634","iOS","Yes","Mystery Manor","Female","31","Russian","3","15","Biz & Fin Ops","RUB","5"
"8635","Android","Yes",NA,"Female","41","Canadian","4","15","Off & Admin Sup","CAD","5"
"8636","Android","Yes","no recuerdo","Female","35","Mexican","5","19","Off & Admin Sup","MXN","4"
"8637","Not sure",NA,"<U+C2A4><U+B9C8><U+D2B8><U+D3F0><U+C774> <U+C5C6><U+C74C>","Male","16","SouthKorean","2","11","Student","KRW","1"
"8638","Samsung","Yes",NA,"Female","32","Canadian","2","13","Sales","CAD","2"
"8639","Android","Yes","<U+CE74><U+CE74><U+C624><U+D1A1>","Female","17","SouthKorean","2","12","Student","KRW","1"
"8640","Samsung","Yes","<U+7535><U+5B50><U+9605><U+8BFB>","Male","32","Chinese","6","20","Constrn & Ext","CNY","9"
"8641","Android",NA,NA,"Male","29","Chinese","3","15","Healthcare Pract & Tech","CNY","9"
"8642","Android",NA,NA,"Female","17","SouthKorean","2","10","Student","KRW","1"
"8643","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8644","Android","Yes","Sonic","Female","26","American","2","13","Arts, Entmt & Sports","USD","4"
"8645","Blackberry","Yes",NA,"Male","29","Brazillian","5","17","Student","BRL","4"
"8646","Nokia","Yes","<U+51EF><U+7ACB><U+5FB7>","Male","33","Chinese","5","20","Sales","CNY","9"
"8647","iOS",NA,"<U+6D77><U+5C9B><U+5E1D><U+56FD>","Male","36","Chinese","5","17","Biz & Fin Ops","CNY","8"
"8648","Samsung","Yes",NA,"Female","18","SouthKorean","2","13","Student","KRW","1"
"8649","Samsung","Yes","<U+6742><U+5FD7>","Female","27","Chinese","5","18","Comp & Math","CNY","9"
"8650","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8651","Samsung","Yes","<U+D14C><U+ADF8><U+B77C><U+D06C>","Male","17","SouthKorean","2","11","Student","KRW","3"
"8652","Samsung","Yes","<U+5B89><U+8FEA><U+4E9A>2","Male","31","Chinese","6","23","Edu, Trng & Lib","CNY","9"
"8653","Android","Yes",NA,"Female","27","Canadian","2","11","Food Prep & Srv","CAD","1"
"8654","Android","Yes","Neutron Player","Male","35","Russian","2","17","Production","RUB","3"
"8655","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8656","iOS","Yes","<U+51EF><U+7ACB><U+5FB7>","Male","32","Chinese","6","18","Mgmt","CNY","11"
